,nid,cabinet,cname,NICaddr,x,y,z,class
21022,21022,c11-4,c11-4c0s0n2,74368,6,5,0,xe
21023,21023,c11-4,c11-4c0s0n3,74369,6,5,0,xe
21024,21024,c11-6,c11-6c2s0n0,74496,6,6,0,xe
21025,21025,c11-6,c11-6c2s0n1,74497,6,6,0,xe
21026,21026,c11-6,c11-6c2s1n0,74500,6,6,1,xe
21027,21027,c11-6,c11-6c2s1n1,74501,6,6,1,xe
21028,21028,c11-6,c11-6c2s2n0,74504,6,6,2,xe
21029,21029,c11-6,c11-6c2s2n1,74505,6,6,2,xe
21030,21030,c11-6,c11-6c2s3n0,74508,6,6,3,xe
21031,21031,c11-6,c11-6c2s3n1,74509,6,6,3,xe
21032,21032,c11-6,c11-6c2s4n0,74512,6,6,4,xe
21033,21033,c11-6,c11-6c2s4n1,74513,6,6,4,xe
21034,21034,c11-6,c11-6c2s5n0,74516,6,6,5,xe
21035,21035,c11-6,c11-6c2s5n1,74517,6,6,5,xe
21036,21036,c11-6,c11-6c2s6n0,74520,6,6,6,xe
21037,21037,c11-6,c11-6c2s6n1,74521,6,6,6,xe
21038,21038,c11-6,c11-6c2s7n0,74524,6,6,7,xe
21039,21039,c11-6,c11-6c2s7n1,74525,6,6,7,xe
21040,21040,c11-6,c11-6c1s7n0,74528,6,6,8,xe
21041,21041,c11-6,c11-6c1s7n1,74529,6,6,8,xe
21042,21042,c11-6,c11-6c1s6n0,74532,6,6,9,xe
21043,21043,c11-6,c11-6c1s6n1,74533,6,6,9,xe
21044,21044,c11-6,c11-6c1s5n0,74536,6,6,10,xe
21045,21045,c11-6,c11-6c1s5n1,74537,6,6,10,xe
21046,21046,c11-6,c11-6c1s4n0,74540,6,6,11,xe
21047,21047,c11-6,c11-6c1s4n1,74541,6,6,11,xe
21048,21048,c11-6,c11-6c1s3n0,74544,6,6,12,network
21049,21049,c11-6,c11-6c1s3n1,74545,6,6,12,service
21050,21050,c11-6,c11-6c1s2n0,74548,6,6,13,xe
21051,21051,c11-6,c11-6c1s2n1,74549,6,6,13,xe
21052,21052,c11-6,c11-6c1s1n0,74552,6,6,14,xe
21053,21053,c11-6,c11-6c1s1n1,74553,6,6,14,xe
21054,21054,c11-6,c11-6c1s0n0,74556,6,6,15,xe
21055,21055,c11-6,c11-6c1s0n1,74557,6,6,15,xe
21056,21056,c11-6,c11-6c0s0n0,74560,6,6,16,xe
21057,21057,c11-6,c11-6c0s0n1,74561,6,6,16,xe
21058,21058,c11-6,c11-6c0s1n0,74564,6,6,17,xe
21059,21059,c11-6,c11-6c0s1n1,74565,6,6,17,xe
21060,21060,c11-6,c11-6c0s2n0,74568,6,6,18,xe
21061,21061,c11-6,c11-6c0s2n1,74569,6,6,18,xe
21062,21062,c11-6,c11-6c0s3n0,74572,6,6,19,xe
21063,21063,c11-6,c11-6c0s3n1,74573,6,6,19,xe
21064,21064,c11-6,c11-6c0s4n0,74576,6,6,20,xe
21065,21065,c11-6,c11-6c0s4n1,74577,6,6,20,xe
21066,21066,c11-6,c11-6c0s5n0,74580,6,6,21,xe
21067,21067,c11-6,c11-6c0s5n1,74581,6,6,21,xe
21068,21068,c11-6,c11-6c0s6n0,74584,6,6,22,xe
21069,21069,c11-6,c11-6c0s6n1,74585,6,6,22,xe
21070,21070,c11-6,c11-6c0s7n0,74588,6,6,23,xe
21071,21071,c11-6,c11-6c0s7n1,74589,6,6,23,xe
21072,21072,c11-6,c11-6c0s7n2,74716,6,7,23,xe
21073,21073,c11-6,c11-6c0s7n3,74717,6,7,23,xe
21074,21074,c11-6,c11-6c0s6n2,74712,6,7,22,xe
21075,21075,c11-6,c11-6c0s6n3,74713,6,7,22,xe
21076,21076,c11-6,c11-6c0s5n2,74708,6,7,21,xe
21077,21077,c11-6,c11-6c0s5n3,74709,6,7,21,xe
21078,21078,c11-6,c11-6c0s4n2,74704,6,7,20,xe
21079,21079,c11-6,c11-6c0s4n3,74705,6,7,20,xe
21080,21080,c11-6,c11-6c0s3n2,74700,6,7,19,xe
21081,21081,c11-6,c11-6c0s3n3,74701,6,7,19,xe
21082,21082,c11-6,c11-6c0s2n2,74696,6,7,18,xe
21083,21083,c11-6,c11-6c0s2n3,74697,6,7,18,xe
21084,21084,c11-6,c11-6c0s1n2,74692,6,7,17,xe
21085,21085,c11-6,c11-6c0s1n3,74693,6,7,17,xe
21086,21086,c11-6,c11-6c0s0n2,74688,6,7,16,xe
21087,21087,c11-6,c11-6c0s0n3,74689,6,7,16,xe
21088,21088,c11-6,c11-6c1s0n2,74684,6,7,15,xe
21089,21089,c11-6,c11-6c1s0n3,74685,6,7,15,xe
21090,21090,c11-6,c11-6c1s1n2,74680,6,7,14,xe
21091,21091,c11-6,c11-6c1s1n3,74681,6,7,14,xe
21092,21092,c11-6,c11-6c1s2n2,74676,6,7,13,xe
21093,21093,c11-6,c11-6c1s2n3,74677,6,7,13,xe
21094,21094,c11-6,c11-6c1s3n2,74672,6,7,12,rsip
21095,21095,c11-6,c11-6c1s3n3,74673,6,7,12,rsip
21096,21096,c11-6,c11-6c1s4n2,74668,6,7,11,xe
21097,21097,c11-6,c11-6c1s4n3,74669,6,7,11,xe
21098,21098,c11-6,c11-6c1s5n2,74664,6,7,10,xe
21099,21099,c11-6,c11-6c1s5n3,74665,6,7,10,xe
21100,21100,c11-6,c11-6c1s6n2,74660,6,7,9,xe
21101,21101,c11-6,c11-6c1s6n3,74661,6,7,9,xe
21102,21102,c11-6,c11-6c1s7n2,74656,6,7,8,xe
21103,21103,c11-6,c11-6c1s7n3,74657,6,7,8,xe
21104,21104,c11-6,c11-6c2s7n2,74652,6,7,7,xe
21105,21105,c11-6,c11-6c2s7n3,74653,6,7,7,xe
21106,21106,c11-6,c11-6c2s6n2,74648,6,7,6,xe
21107,21107,c11-6,c11-6c2s6n3,74649,6,7,6,xe
21108,21108,c11-6,c11-6c2s5n2,74644,6,7,5,xe
21109,21109,c11-6,c11-6c2s5n3,74645,6,7,5,xe
21110,21110,c11-6,c11-6c2s4n2,74640,6,7,4,xe
21111,21111,c11-6,c11-6c2s4n3,74641,6,7,4,xe
21112,21112,c11-6,c11-6c2s3n2,74636,6,7,3,xe
21113,21113,c11-6,c11-6c2s3n3,74637,6,7,3,xe
21114,21114,c11-6,c11-6c2s2n2,74632,6,7,2,xe
21115,21115,c11-6,c11-6c2s2n3,74633,6,7,2,xe
21116,21116,c11-6,c11-6c2s1n2,74628,6,7,1,xe
21117,21117,c11-6,c11-6c2s1n3,74629,6,7,1,xe
21118,21118,c11-6,c11-6c2s0n2,74624,6,7,0,xe
21119,21119,c11-6,c11-6c2s0n3,74625,6,7,0,xe
21120,21120,c11-8,c11-8c0s0n0,74752,6,8,0,xe
21121,21121,c11-8,c11-8c0s0n1,74753,6,8,0,xe
21122,21122,c11-8,c11-8c0s1n0,74756,6,8,1,xe
21123,21123,c11-8,c11-8c0s1n1,74757,6,8,1,xe
21124,21124,c11-8,c11-8c0s2n0,74760,6,8,2,xe
21125,21125,c11-8,c11-8c0s2n1,74761,6,8,2,xe
21126,21126,c11-8,c11-8c0s3n0,74764,6,8,3,xe
21127,21127,c11-8,c11-8c0s3n1,74765,6,8,3,xe
21128,21128,c11-8,c11-8c0s4n0,74768,6,8,4,xe
21129,21129,c11-8,c11-8c0s4n1,74769,6,8,4,xe
21130,21130,c11-8,c11-8c0s5n0,74772,6,8,5,xe
21131,21131,c11-8,c11-8c0s5n1,74773,6,8,5,xe
21132,21132,c11-8,c11-8c0s6n0,74776,6,8,6,xe
21133,21133,c11-8,c11-8c0s6n1,74777,6,8,6,xe
21134,21134,c11-8,c11-8c0s7n0,74780,6,8,7,xe
21135,21135,c11-8,c11-8c0s7n1,74781,6,8,7,xe
21136,21136,c11-8,c11-8c1s7n0,74784,6,8,8,xe
21137,21137,c11-8,c11-8c1s7n1,74785,6,8,8,xe
21138,21138,c11-8,c11-8c1s6n0,74788,6,8,9,xe
21139,21139,c11-8,c11-8c1s6n1,74789,6,8,9,xe
21140,21140,c11-8,c11-8c1s5n0,74792,6,8,10,xe
21141,21141,c11-8,c11-8c1s5n1,74793,6,8,10,xe
21142,21142,c11-8,c11-8c1s4n0,74796,6,8,11,xe
21143,21143,c11-8,c11-8c1s4n1,74797,6,8,11,xe
21144,21144,c11-8,c11-8c1s3n0,74800,6,8,12,xe
21145,21145,c11-8,c11-8c1s3n1,74801,6,8,12,xe
21146,21146,c11-8,c11-8c1s2n0,74804,6,8,13,lnet
21147,21147,c11-8,c11-8c1s2n1,74805,6,8,13,lnet
21148,21148,c11-8,c11-8c1s1n0,74808,6,8,14,xe
21149,21149,c11-8,c11-8c1s1n1,74809,6,8,14,xe
21150,21150,c11-8,c11-8c1s0n0,74812,6,8,15,xe
21151,21151,c11-8,c11-8c1s0n1,74813,6,8,15,xe
21152,21152,c11-8,c11-8c2s0n0,74816,6,8,16,xe
21153,21153,c11-8,c11-8c2s0n1,74817,6,8,16,xe
21154,21154,c11-8,c11-8c2s1n0,74820,6,8,17,xe
21155,21155,c11-8,c11-8c2s1n1,74821,6,8,17,xe
21156,21156,c11-8,c11-8c2s2n0,74824,6,8,18,xe
21157,21157,c11-8,c11-8c2s2n1,74825,6,8,18,xe
21158,21158,c11-8,c11-8c2s3n0,74828,6,8,19,xe
21159,21159,c11-8,c11-8c2s3n1,74829,6,8,19,xe
21160,21160,c11-8,c11-8c2s4n0,74832,6,8,20,xe
21161,21161,c11-8,c11-8c2s4n1,74833,6,8,20,xe
21162,21162,c11-8,c11-8c2s5n0,74836,6,8,21,xe
21163,21163,c11-8,c11-8c2s5n1,74837,6,8,21,xe
21164,21164,c11-8,c11-8c2s6n0,74840,6,8,22,xe
21165,21165,c11-8,c11-8c2s6n1,74841,6,8,22,xe
21166,21166,c11-8,c11-8c2s7n0,74844,6,8,23,xe
21167,21167,c11-8,c11-8c2s7n1,74845,6,8,23,xe
21168,21168,c11-8,c11-8c2s7n2,74972,6,9,23,xe
21169,21169,c11-8,c11-8c2s7n3,74973,6,9,23,xe
21170,21170,c11-8,c11-8c2s6n2,74968,6,9,22,xe
21171,21171,c11-8,c11-8c2s6n3,74969,6,9,22,xe
21172,21172,c11-8,c11-8c2s5n2,74964,6,9,21,xe
21173,21173,c11-8,c11-8c2s5n3,74965,6,9,21,xe
21174,21174,c11-8,c11-8c2s4n2,74960,6,9,20,xe
21175,21175,c11-8,c11-8c2s4n3,74961,6,9,20,xe
21176,21176,c11-8,c11-8c2s3n2,74956,6,9,19,xe
21177,21177,c11-8,c11-8c2s3n3,74957,6,9,19,xe
21178,21178,c11-8,c11-8c2s2n2,74952,6,9,18,xe
21179,21179,c11-8,c11-8c2s2n3,74953,6,9,18,xe
21180,21180,c11-8,c11-8c2s1n2,74948,6,9,17,xe
21181,21181,c11-8,c11-8c2s1n3,74949,6,9,17,xe
21182,21182,c11-8,c11-8c2s0n2,74944,6,9,16,xe
21183,21183,c11-8,c11-8c2s0n3,74945,6,9,16,xe
21184,21184,c11-8,c11-8c1s0n2,74940,6,9,15,xe
21185,21185,c11-8,c11-8c1s0n3,74941,6,9,15,xe
21186,21186,c11-8,c11-8c1s1n2,74936,6,9,14,xe
21187,21187,c11-8,c11-8c1s1n3,74937,6,9,14,xe
21188,21188,c11-8,c11-8c1s2n2,74932,6,9,13,lnet
21189,21189,c11-8,c11-8c1s2n3,74933,6,9,13,lnet
21190,21190,c11-8,c11-8c1s3n2,74928,6,9,12,xe
21191,21191,c11-8,c11-8c1s3n3,74929,6,9,12,xe
21192,21192,c11-8,c11-8c1s4n2,74924,6,9,11,xe
21193,21193,c11-8,c11-8c1s4n3,74925,6,9,11,xe
21194,21194,c11-8,c11-8c1s5n2,74920,6,9,10,xe
21195,21195,c11-8,c11-8c1s5n3,74921,6,9,10,xe
21196,21196,c11-8,c11-8c1s6n2,74916,6,9,9,xe
21197,21197,c11-8,c11-8c1s6n3,74917,6,9,9,xe
21198,21198,c11-8,c11-8c1s7n2,74912,6,9,8,xe
21199,21199,c11-8,c11-8c1s7n3,74913,6,9,8,xe
21200,21200,c11-8,c11-8c0s7n2,74908,6,9,7,xe
21201,21201,c11-8,c11-8c0s7n3,74909,6,9,7,xe
21202,21202,c11-8,c11-8c0s6n2,74904,6,9,6,xe
21203,21203,c11-8,c11-8c0s6n3,74905,6,9,6,xe
21204,21204,c11-8,c11-8c0s5n2,74900,6,9,5,xe
21205,21205,c11-8,c11-8c0s5n3,74901,6,9,5,xe
21206,21206,c11-8,c11-8c0s4n2,74896,6,9,4,xe
21207,21207,c11-8,c11-8c0s4n3,74897,6,9,4,xe
21208,21208,c11-8,c11-8c0s3n2,74892,6,9,3,xe
21209,21209,c11-8,c11-8c0s3n3,74893,6,9,3,xe
21210,21210,c11-8,c11-8c0s2n2,74888,6,9,2,xe
21211,21211,c11-8,c11-8c0s2n3,74889,6,9,2,xe
21212,21212,c11-8,c11-8c0s1n2,74884,6,9,1,xe
21213,21213,c11-8,c11-8c0s1n3,74885,6,9,1,xe
21214,21214,c11-8,c11-8c0s0n2,74880,6,9,0,xe
21215,21215,c11-8,c11-8c0s0n3,74881,6,9,0,xe
21216,21216,c11-10,c11-10c2s0n0,75008,6,10,0,xe
21217,21217,c11-10,c11-10c2s0n1,75009,6,10,0,xe
21218,21218,c11-10,c11-10c2s1n0,75012,6,10,1,xe
21219,21219,c11-10,c11-10c2s1n1,75013,6,10,1,xe
21220,21220,c11-10,c11-10c2s2n0,75016,6,10,2,xe
21221,21221,c11-10,c11-10c2s2n1,75017,6,10,2,xe
21222,21222,c11-10,c11-10c2s3n0,75020,6,10,3,xe
21223,21223,c11-10,c11-10c2s3n1,75021,6,10,3,xe
21224,21224,c11-10,c11-10c2s4n0,75024,6,10,4,xe
21225,21225,c11-10,c11-10c2s4n1,75025,6,10,4,xe
21226,21226,c11-10,c11-10c2s5n0,75028,6,10,5,xe
21227,21227,c11-10,c11-10c2s5n1,75029,6,10,5,xe
21228,21228,c11-10,c11-10c2s6n0,75032,6,10,6,xe
21229,21229,c11-10,c11-10c2s6n1,75033,6,10,6,xe
21230,21230,c11-10,c11-10c2s7n0,75036,6,10,7,xe
21231,21231,c11-10,c11-10c2s7n1,75037,6,10,7,xe
21232,21232,c11-10,c11-10c1s7n0,75040,6,10,8,xe
21233,21233,c11-10,c11-10c1s7n1,75041,6,10,8,xe
21234,21234,c11-10,c11-10c1s6n0,75044,6,10,9,xe
21235,21235,c11-10,c11-10c1s6n1,75045,6,10,9,xe
21236,21236,c11-10,c11-10c1s5n0,75048,6,10,10,xe
21237,21237,c11-10,c11-10c1s5n1,75049,6,10,10,xe
21238,21238,c11-10,c11-10c1s4n0,75052,6,10,11,xe
21239,21239,c11-10,c11-10c1s4n1,75053,6,10,11,xe
21240,21240,c11-10,c11-10c1s3n0,75056,6,10,12,xe
21241,21241,c11-10,c11-10c1s3n1,75057,6,10,12,xe
21242,21242,c11-10,c11-10c1s2n0,75060,6,10,13,xe
21243,21243,c11-10,c11-10c1s2n1,75061,6,10,13,xe
21244,21244,c11-10,c11-10c1s1n0,75064,6,10,14,xe
21245,21245,c11-10,c11-10c1s1n1,75065,6,10,14,xe
21246,21246,c11-10,c11-10c1s0n0,75068,6,10,15,xe
21247,21247,c11-10,c11-10c1s0n1,75069,6,10,15,xe
21248,21248,c11-10,c11-10c0s0n0,75072,6,10,16,xe
21249,21249,c11-10,c11-10c0s0n1,75073,6,10,16,xe
21250,21250,c11-10,c11-10c0s1n0,75076,6,10,17,xe
21251,21251,c11-10,c11-10c0s1n1,75077,6,10,17,xe
21252,21252,c11-10,c11-10c0s2n0,75080,6,10,18,xe
21253,21253,c11-10,c11-10c0s2n1,75081,6,10,18,xe
21254,21254,c11-10,c11-10c0s3n0,75084,6,10,19,xe
21255,21255,c11-10,c11-10c0s3n1,75085,6,10,19,xe
21256,21256,c11-10,c11-10c0s4n0,75088,6,10,20,xe
21257,21257,c11-10,c11-10c0s4n1,75089,6,10,20,xe
21258,21258,c11-10,c11-10c0s5n0,75092,6,10,21,xe
21259,21259,c11-10,c11-10c0s5n1,75093,6,10,21,xe
21260,21260,c11-10,c11-10c0s6n0,75096,6,10,22,xe
21261,21261,c11-10,c11-10c0s6n1,75097,6,10,22,xe
21262,21262,c11-10,c11-10c0s7n0,75100,6,10,23,xe
21263,21263,c11-10,c11-10c0s7n1,75101,6,10,23,xe
21264,21264,c11-10,c11-10c0s7n2,75228,6,11,23,xe
21265,21265,c11-10,c11-10c0s7n3,75229,6,11,23,xe
21266,21266,c11-10,c11-10c0s6n2,75224,6,11,22,xe
21267,21267,c11-10,c11-10c0s6n3,75225,6,11,22,xe
21268,21268,c11-10,c11-10c0s5n2,75220,6,11,21,xe
21269,21269,c11-10,c11-10c0s5n3,75221,6,11,21,xe
21270,21270,c11-10,c11-10c0s4n2,75216,6,11,20,xe
21271,21271,c11-10,c11-10c0s4n3,75217,6,11,20,xe
21272,21272,c11-10,c11-10c0s3n2,75212,6,11,19,xe
21273,21273,c11-10,c11-10c0s3n3,75213,6,11,19,xe
21274,21274,c11-10,c11-10c0s2n2,75208,6,11,18,xe
21275,21275,c11-10,c11-10c0s2n3,75209,6,11,18,xe
21276,21276,c11-10,c11-10c0s1n2,75204,6,11,17,xe
21277,21277,c11-10,c11-10c0s1n3,75205,6,11,17,xe
21278,21278,c11-10,c11-10c0s0n2,75200,6,11,16,xe
21279,21279,c11-10,c11-10c0s0n3,75201,6,11,16,xe
21280,21280,c11-10,c11-10c1s0n2,75196,6,11,15,xe
21281,21281,c11-10,c11-10c1s0n3,75197,6,11,15,xe
21282,21282,c11-10,c11-10c1s1n2,75192,6,11,14,xe
21283,21283,c11-10,c11-10c1s1n3,75193,6,11,14,xe
21284,21284,c11-10,c11-10c1s2n2,75188,6,11,13,xe
21285,21285,c11-10,c11-10c1s2n3,75189,6,11,13,xe
21286,21286,c11-10,c11-10c1s3n2,75184,6,11,12,xe
21287,21287,c11-10,c11-10c1s3n3,75185,6,11,12,xe
21288,21288,c11-10,c11-10c1s4n2,75180,6,11,11,xe
21289,21289,c11-10,c11-10c1s4n3,75181,6,11,11,xe
21290,21290,c11-10,c11-10c1s5n2,75176,6,11,10,xe
21291,21291,c11-10,c11-10c1s5n3,75177,6,11,10,xe
21292,21292,c11-10,c11-10c1s6n2,75172,6,11,9,xe
21293,21293,c11-10,c11-10c1s6n3,75173,6,11,9,xe
21294,21294,c11-10,c11-10c1s7n2,75168,6,11,8,xe
21295,21295,c11-10,c11-10c1s7n3,75169,6,11,8,xe
21296,21296,c11-10,c11-10c2s7n2,75164,6,11,7,xe
21297,21297,c11-10,c11-10c2s7n3,75165,6,11,7,xe
21298,21298,c11-10,c11-10c2s6n2,75160,6,11,6,xe
21299,21299,c11-10,c11-10c2s6n3,75161,6,11,6,xe
21300,21300,c11-10,c11-10c2s5n2,75156,6,11,5,xe
21301,21301,c11-10,c11-10c2s5n3,75157,6,11,5,xe
21302,21302,c11-10,c11-10c2s4n2,75152,6,11,4,xe
21303,21303,c11-10,c11-10c2s4n3,75153,6,11,4,xe
21304,21304,c11-10,c11-10c2s3n2,75148,6,11,3,xe
21305,21305,c11-10,c11-10c2s3n3,75149,6,11,3,xe
21306,21306,c11-10,c11-10c2s2n2,75144,6,11,2,xe
21307,21307,c11-10,c11-10c2s2n3,75145,6,11,2,xe
21308,21308,c11-10,c11-10c2s1n2,75140,6,11,1,xe
21309,21309,c11-10,c11-10c2s1n3,75141,6,11,1,xe
21310,21310,c11-10,c11-10c2s0n2,75136,6,11,0,xe
21311,21311,c11-10,c11-10c2s0n3,75137,6,11,0,xe
21312,21312,c11-11,c11-11c0s0n0,75264,6,12,0,xe
21313,21313,c11-11,c11-11c0s0n1,75265,6,12,0,xe
21314,21314,c11-11,c11-11c0s1n0,75268,6,12,1,xe
21315,21315,c11-11,c11-11c0s1n1,75269,6,12,1,xe
21316,21316,c11-11,c11-11c0s2n0,75272,6,12,2,xe
21317,21317,c11-11,c11-11c0s2n1,75273,6,12,2,xe
21318,21318,c11-11,c11-11c0s3n0,75276,6,12,3,xe
21319,21319,c11-11,c11-11c0s3n1,75277,6,12,3,xe
21320,21320,c11-11,c11-11c0s4n0,75280,6,12,4,xe
21321,21321,c11-11,c11-11c0s4n1,75281,6,12,4,xe
21322,21322,c11-11,c11-11c0s5n0,75284,6,12,5,xe
21323,21323,c11-11,c11-11c0s5n1,75285,6,12,5,xe
21324,21324,c11-11,c11-11c0s6n0,75288,6,12,6,xe
21325,21325,c11-11,c11-11c0s6n1,75289,6,12,6,xe
21326,21326,c11-11,c11-11c0s7n0,75292,6,12,7,xe
21327,21327,c11-11,c11-11c0s7n1,75293,6,12,7,xe
21328,21328,c11-11,c11-11c1s7n0,75296,6,12,8,xe
21329,21329,c11-11,c11-11c1s7n1,75297,6,12,8,xe
21330,21330,c11-11,c11-11c1s6n0,75300,6,12,9,xe
21331,21331,c11-11,c11-11c1s6n1,75301,6,12,9,xe
21332,21332,c11-11,c11-11c1s5n0,75304,6,12,10,xe
21333,21333,c11-11,c11-11c1s5n1,75305,6,12,10,xe
21334,21334,c11-11,c11-11c1s4n0,75308,6,12,11,xe
21335,21335,c11-11,c11-11c1s4n1,75309,6,12,11,xe
21336,21336,c11-11,c11-11c1s3n0,75312,6,12,12,xe
21337,21337,c11-11,c11-11c1s3n1,75313,6,12,12,xe
21338,21338,c11-11,c11-11c1s2n0,75316,6,12,13,xe
21339,21339,c11-11,c11-11c1s2n1,75317,6,12,13,xe
21340,21340,c11-11,c11-11c1s1n0,75320,6,12,14,lnet
21341,21341,c11-11,c11-11c1s1n1,75321,6,12,14,lnet
21342,21342,c11-11,c11-11c1s0n0,75324,6,12,15,xe
21343,21343,c11-11,c11-11c1s0n1,75325,6,12,15,xe
21344,21344,c11-11,c11-11c2s0n0,75328,6,12,16,xe
21345,21345,c11-11,c11-11c2s0n1,75329,6,12,16,xe
21346,21346,c11-11,c11-11c2s1n0,75332,6,12,17,xe
21347,21347,c11-11,c11-11c2s1n1,75333,6,12,17,xe
21348,21348,c11-11,c11-11c2s2n0,75336,6,12,18,xe
21349,21349,c11-11,c11-11c2s2n1,75337,6,12,18,xe
21350,21350,c11-11,c11-11c2s3n0,75340,6,12,19,xe
21351,21351,c11-11,c11-11c2s3n1,75341,6,12,19,xe
21352,21352,c11-11,c11-11c2s4n0,75344,6,12,20,xe
21353,21353,c11-11,c11-11c2s4n1,75345,6,12,20,xe
21354,21354,c11-11,c11-11c2s5n0,75348,6,12,21,xe
21355,21355,c11-11,c11-11c2s5n1,75349,6,12,21,xe
21356,21356,c11-11,c11-11c2s6n0,75352,6,12,22,xe
21357,21357,c11-11,c11-11c2s6n1,75353,6,12,22,xe
21358,21358,c11-11,c11-11c2s7n0,75356,6,12,23,xe
21359,21359,c11-11,c11-11c2s7n1,75357,6,12,23,xe
21360,21360,c11-11,c11-11c2s7n2,75484,6,13,23,xe
21361,21361,c11-11,c11-11c2s7n3,75485,6,13,23,xe
21362,21362,c11-11,c11-11c2s6n2,75480,6,13,22,xe
21363,21363,c11-11,c11-11c2s6n3,75481,6,13,22,xe
21364,21364,c11-11,c11-11c2s5n2,75476,6,13,21,xe
21365,21365,c11-11,c11-11c2s5n3,75477,6,13,21,xe
21366,21366,c11-11,c11-11c2s4n2,75472,6,13,20,xe
21367,21367,c11-11,c11-11c2s4n3,75473,6,13,20,xe
21368,21368,c11-11,c11-11c2s3n2,75468,6,13,19,xe
21369,21369,c11-11,c11-11c2s3n3,75469,6,13,19,xe
21370,21370,c11-11,c11-11c2s2n2,75464,6,13,18,xe
21371,21371,c11-11,c11-11c2s2n3,75465,6,13,18,xe
21372,21372,c11-11,c11-11c2s1n2,75460,6,13,17,xe
21373,21373,c11-11,c11-11c2s1n3,75461,6,13,17,xe
21374,21374,c11-11,c11-11c2s0n2,75456,6,13,16,xe
21375,21375,c11-11,c11-11c2s0n3,75457,6,13,16,xe
21376,21376,c11-11,c11-11c1s0n2,75452,6,13,15,xe
21377,21377,c11-11,c11-11c1s0n3,75453,6,13,15,xe
21378,21378,c11-11,c11-11c1s1n2,75448,6,13,14,lnet
21379,21379,c11-11,c11-11c1s1n3,75449,6,13,14,lnet
21380,21380,c11-11,c11-11c1s2n2,75444,6,13,13,xe
21381,21381,c11-11,c11-11c1s2n3,75445,6,13,13,xe
21382,21382,c11-11,c11-11c1s3n2,75440,6,13,12,xe
21383,21383,c11-11,c11-11c1s3n3,75441,6,13,12,xe
21384,21384,c11-11,c11-11c1s4n2,75436,6,13,11,xe
21385,21385,c11-11,c11-11c1s4n3,75437,6,13,11,xe
21386,21386,c11-11,c11-11c1s5n2,75432,6,13,10,xe
21387,21387,c11-11,c11-11c1s5n3,75433,6,13,10,xe
21388,21388,c11-11,c11-11c1s6n2,75428,6,13,9,xe
21389,21389,c11-11,c11-11c1s6n3,75429,6,13,9,xe
21390,21390,c11-11,c11-11c1s7n2,75424,6,13,8,xe
21391,21391,c11-11,c11-11c1s7n3,75425,6,13,8,xe
21392,21392,c11-11,c11-11c0s7n2,75420,6,13,7,xe
21393,21393,c11-11,c11-11c0s7n3,75421,6,13,7,xe
21394,21394,c11-11,c11-11c0s6n2,75416,6,13,6,xe
21395,21395,c11-11,c11-11c0s6n3,75417,6,13,6,xe
21396,21396,c11-11,c11-11c0s5n2,75412,6,13,5,xe
21397,21397,c11-11,c11-11c0s5n3,75413,6,13,5,xe
21398,21398,c11-11,c11-11c0s4n2,75408,6,13,4,xe
21399,21399,c11-11,c11-11c0s4n3,75409,6,13,4,xe
21400,21400,c11-11,c11-11c0s3n2,75404,6,13,3,xe
21401,21401,c11-11,c11-11c0s3n3,75405,6,13,3,xe
21402,21402,c11-11,c11-11c0s2n2,75400,6,13,2,xe
21403,21403,c11-11,c11-11c0s2n3,75401,6,13,2,xe
21404,21404,c11-11,c11-11c0s1n2,75396,6,13,1,xe
21405,21405,c11-11,c11-11c0s1n3,75397,6,13,1,xe
21406,21406,c11-11,c11-11c0s0n2,75392,6,13,0,xe
21407,21407,c11-11,c11-11c0s0n3,75393,6,13,0,xe
21408,21408,c11-9,c11-9c2s0n0,75520,6,14,0,xe
21409,21409,c11-9,c11-9c2s0n1,75521,6,14,0,xe
21410,21410,c11-9,c11-9c2s1n0,75524,6,14,1,xe
21411,21411,c11-9,c11-9c2s1n1,75525,6,14,1,xe
21412,21412,c11-9,c11-9c2s2n0,75528,6,14,2,xe
21413,21413,c11-9,c11-9c2s2n1,75529,6,14,2,xe
21414,21414,c11-9,c11-9c2s3n0,75532,6,14,3,xe
21415,21415,c11-9,c11-9c2s3n1,75533,6,14,3,xe
21416,21416,c11-9,c11-9c2s4n0,75536,6,14,4,xe
21417,21417,c11-9,c11-9c2s4n1,75537,6,14,4,xe
21418,21418,c11-9,c11-9c2s5n0,75540,6,14,5,xe
21419,21419,c11-9,c11-9c2s5n1,75541,6,14,5,xe
21420,21420,c11-9,c11-9c2s6n0,75544,6,14,6,xe
21421,21421,c11-9,c11-9c2s6n1,75545,6,14,6,xe
21422,21422,c11-9,c11-9c2s7n0,75548,6,14,7,xe
21423,21423,c11-9,c11-9c2s7n1,75549,6,14,7,xe
21424,21424,c11-9,c11-9c1s7n0,75552,6,14,8,xe
21425,21425,c11-9,c11-9c1s7n1,75553,6,14,8,xe
21426,21426,c11-9,c11-9c1s6n0,75556,6,14,9,xe
21427,21427,c11-9,c11-9c1s6n1,75557,6,14,9,xe
21428,21428,c11-9,c11-9c1s5n0,75560,6,14,10,xe
21429,21429,c11-9,c11-9c1s5n1,75561,6,14,10,xe
21430,21430,c11-9,c11-9c1s4n0,75564,6,14,11,xe
21431,21431,c11-9,c11-9c1s4n1,75565,6,14,11,xe
